BusinessDate,NetAmount_summary
02-03-2023,694.4167
03-03-2023,122.0416
01-09-2023,59.1667
22-07-2023,0.0
20-05-2023,192.5001
13-05-2023,142.875
03-02-2023,162.9667
19-11-2023,79.1666
03-01-2023,109.8333
01-07-2023,120.3083
09-03-2023,111.625
24-05-2023,146.25
06-09-2023,8.75
24-08-2023,120.0
07-07-2023,216.2498
23-03-2023,117.3333
05-05-2023,13.5416
21-09-2023,164.7915
22-03-2023,0.0
22-02-2023,105.8334
04-03-2023,183.2915
12-05-2023,98.0
22-02-2023,154.6001
20-05-2023,34.9583
28-01-2023,243.9001
02-03-2023,694.4167
31-05-2023,84.5832
17-09-2023,132.9167
11-11-2023,129.1666
05-01-2023,252.4998
20-05-2023,72.75
08-10-2023,114.1666
12-01-2023,239.4165
29-04-2023,135.5833
31-01-2023,97.3165
17-02-2023,238.7499
18-05-2023,265.7916
24-06-2023,195.8334
24-05-2023,315.3334
14-04-2023,84.9167
29-09-2023,73.7499
02-02-2023,111.4832
05-01-2023,20.0
04-11-2023,175.0001
01-07-2023,413.0001
21-02-2023,140.2916
27-10-2023,85.4166
19-01-2023,147.3832
29-01-2023,36.6667
10-08-2023,0.0
16-09-2023,239.9999
27-06-2023,201.6667
21-09-2023,336.2502
22-07-2023,67.5
11-02-2023,99.1666
28-04-2023,77.0833
04-04-2023,144.9583
22-09-2023,166.6667
10-09-2023,69.9999
21-02-2023,399.5002
04-02-2023,269.1502
01-03-2023,80.3001
17-02-2023,238.7499
16-09-2023,99.1666
09-03-2023,199.9166
04-03-2023,88.3333
07-07-2023,251.4582
07-06-2023,22.9166
02-07-2023,165.4164
28-02-2023,152.8333
03-03-2023,280.3331
25-02-2023,155.8333
08-04-2023,402.5836
11-05-2023,65.4167
12-07-2023,100.4166
21-07-2023,305.4166
31-08-2023,470.6247
18-07-2023,4.5833
14-04-2023,222.9165
12-01-2023,142.8332
10-02-2023,500.6665
26-04-2023,240.5832
15-10-2023,71.2499
30-09-2023,208.7498
01-04-2023,98.3334
08-07-2023,197.2915
23-09-2023,960.3332
22-06-2023,259.9584
20-07-2023,77.4999
29-07-2023,128.75
18-02-2023,101.6667
30-06-2023,290.8333
08-07-2023,264.5833
03-03-2023,62.0833
25-07-2023,46.25
18-01-2023,252.5416
13-05-2023,184.5417
22-10-2023,170.4167
03-02-2023,253.2498
30-03-2023,39.125
06-04-2023,153.3334
05-07-2023,26.25
27-06-2023,201.6667
16-03-2023,184.1666
04-03-2023,265.0
29-11-2023,137.7084
10-11-2023,65.0
06-01-2023,204.9995
27-05-2023,23.2917
18-06-2023,141.25
03-05-2023,163.3334
29-08-2023,133.3334
23-06-2023,166.6667
27-05-2023,217.0833
30-06-2023,88.7499
15-08-2023,55.8333
01-06-2023,251.2498
07-04-2023,315.7917
18-08-2023,62.5
11-03-2023,427.4167
29-04-2023,163.7084
23-02-2023,95.375
21-01-2023,284.1333
11-03-2023,135.3751
14-10-2023,115.4166
11-07-2023,144.5833
30-08-2023,104.5833
18-05-2023,175.375
11-06-2023,219.5416
23-07-2023,0.0
11-08-2023,0.0
26-05-2023,367.4166
10-08-2023,381.25
06-04-2023,242.0417
13-10-2023,145.4167
19-11-2023,78.7499
09-04-2023,159.375
11-03-2023,37.4166
16-09-2023,133.3334
15-11-2023,284.1666
30-07-2023,167.0833
09-07-2023,108.75
14-07-2023,92.9167
28-10-2023,214.1667
02-03-2023,53.6334
20-05-2023,100.3749
14-07-2023,128.7501
29-07-2023,10.0
02-09-2023,135.8335
21-04-2023,102.8749
14-01-2023,59.5833
16-08-2023,10.0
14-07-2023,52.9167
14-01-2023,24.1667
10-02-2023,132.5001
08-06-2023,4.1667
25-08-2023,10.0
14-04-2023,164.9584
11-11-2023,98.7499
29-06-2023,75.0
25-07-2023,76.0416
01-07-2023,141.0416
01-07-2023,112.0832
12-02-2023,0.0
18-02-2023,143.2915
26-11-2023,56.6666
15-10-2023,127.0832
19-05-2023,171.6666
22-07-2023,610.4162
19-01-2023,232.7333
18-08-2023,91.25
22-07-2023,610.4162
13-05-2023,158.7499
22-07-2023,98.7499
21-02-2023,0.0
10-03-2023,92.9667
09-07-2023,49.7917
30-06-2023,145.0
24-05-2023,150.5832
09-03-2023,165.0
11-11-2023,100.0
22-06-2023,63.75
05-07-2023,26.6666
04-07-2023,587.0832
04-03-2023,183.2915
22-06-2023,259.9584
07-10-2023,216.6668
08-07-2023,175.8335
25-03-2023,189.5416
06-01-2023,225.6667
03-08-2023,798.2917
19-02-2023,43.2916
21-03-2023,104.5834
18-08-2023,183.9584
04-08-2023,253.5417
21-09-2023,225.8331
23-09-2023,182.0833
14-01-2023,315.8748
20-07-2023,144.5834
10-08-2023,101.6666
21-05-2023,169.9584
09-02-2023,492.3833
06-04-2023,173.7083
15-04-2023,40.0
02-03-2023,274.4583
31-01-2023,219.6332
25-03-2023,114.6668
04-06-2023,119.3749
27-09-2023,69.2084
25-06-2023,119.1667
29-04-2023,314.1666
15-07-2023,97.9165
06-01-2023,162.9167
07-07-2023,115.8334
11-07-2023,250.8332
25-06-2023,82.2916
15-04-2023,93.7499
19-08-2023,157.5
02-07-2023,217.9163
09-06-2023,26.8749
25-02-2023,186.1249
21-01-2023,135.2501
13-08-2023,99.3749
17-02-2023,67.8417
28-05-2023,392.4582
08-07-2023,190.4167
28-01-2023,51.4166
06-04-2023,127.6334
14-04-2023,202.8748
08-04-2023,61.125
16-03-2023,184.1666
22-04-2023,516.6254
15-10-2023,127.0832
15-09-2023,33.3333
10-11-2023,74.5833
14-07-2023,89.9999
21-09-2023,187.4999
08-06-2023,33.75
11-02-2023,86.8166
01-09-2023,100.4166
16-06-2023,411.25
15-07-2023,85.8333
27-07-2023,216.6665
27-09-2023,42.5
18-07-2023,221.2499
21-04-2023,179.0416
27-01-2023,151.1667
18-03-2023,78.9166
31-03-2023,103.2916
08-10-2023,159.5832
23-11-2023,86.6667
05-01-2023,252.4998
29-07-2023,168.3332
04-02-2023,63.3166
14-06-2023,218.7082
25-02-2023,12.9166
04-08-2023,98.9584
08-03-2023,228.6666
21-04-2023,91.6667
31-08-2023,595.2082
03-06-2023,246.3749
19-07-2023,93.7499
23-05-2023,141.6251
19-09-2023,160.8332
21-07-2023,63.3333
17-05-2023,83.7083
18-05-2023,52.4999
19-08-2023,143.3333
26-07-2023,281.4999
22-09-2023,147.0832
18-02-2023,94.9583
06-10-2023,429.9999
03-08-2023,122.4999
21-05-2023,100.8333
09-06-2023,360.4166
03-08-2023,108.3333
08-07-2023,195.8332
24-02-2023,224.5418
25-06-2023,23.9583
05-09-2023,337.0833
09-09-2023,138.1249
14-02-2023,96.4001
28-06-2023,223.3332
01-10-2023,116.4582
12-08-2023,30.8333
16-03-2023,184.1666
02-02-2023,229.0668
21-02-2023,191.6666
10-09-2023,149.5834
14-04-2023,164.9584
22-04-2023,49.8333
22-09-2023,282.0833
25-03-2023,142.4998
19-08-2023,64.1666
30-05-2023,78.4999
31-03-2023,76.5001
29-06-2023,72.0834
31-08-2023,167.5
24-11-2023,0.0
22-07-2023,263.3333
04-06-2023,71.6249
20-05-2023,95.8333
14-09-2023,92.0834
03-01-2023,141.0416
01-10-2023,97.5
16-07-2023,199.9998
09-07-2023,26.6667
25-07-2023,131.6666
12-05-2023,145.7499
28-06-2023,43.7499
15-09-2023,168.3331
14-02-2023,123.9834
13-09-2023,147.5
15-07-2023,88.3333
31-03-2023,135.4999
10-05-2023,77.8749
31-05-2023,155.5834
03-01-2023,130.0001
09-06-2023,236.9999
07-02-2023,277.1499
05-07-2023,184.1667
29-01-2023,200.775
15-07-2023,134.5832
29-04-2023,314.1666
06-04-2023,195.3749
12-05-2023,100.3749
10-11-2023,179.9999
29-06-2023,189.1667
04-11-2023,216.6665
04-02-2023,179.8999
18-06-2023,109.125
24-03-2023,169.9584
12-08-2023,119.5833
18-02-2023,183.2918
14-01-2023,434.6249
01-09-2023,146.6668
08-04-2023,402.5836
16-07-2023,642.2915
02-09-2023,135.8335
21-10-2023,26.6667
15-06-2023,292.8749
08-03-2023,46.6249
03-05-2023,206.6667
23-05-2023,315.2916
10-03-2023,86.6249
19-02-2023,103.75
29-04-2023,118.3001
28-01-2023,332.5501
03-11-2023,365.4166
24-03-2023,169.9584
18-03-2023,182.4583
05-01-2023,252.4998
02-07-2023,137.0832
11-10-2023,108.9582
28-10-2023,154.9999
12-07-2023,179.5832
23-06-2023,163.5415
29-09-2023,439.5833
15-08-2023,31.2499
18-07-2023,474.3749
22-03-2023,153.7082
18-05-2023,261.5834
06-01-2023,204.9995
03-06-2023,244.5833
12-08-2023,158.3334
14-01-2023,0.0
23-04-2023,222.7501
01-08-2023,0.0
31-01-2023,0.0
26-05-2023,30.4166
08-10-2023,114.1666
10-05-2023,77.8749
21-04-2023,51.25
22-04-2023,388.2498
03-02-2023,488.3
05-08-2023,58.3334
09-06-2023,99.1667
15-06-2023,109.5416
07-11-2023,117.4999
08-07-2023,73.5
04-06-2023,25.8334
03-06-2023,179.5833
21-01-2023,143.25
04-03-2023,89.1667
16-09-2023,13.3333
29-04-2023,14.1667
14-02-2023,39.9999
22-06-2023,103.1085
30-06-2023,167.0833
01-09-2023,121.8749
09-02-2023,117.3833
09-08-2023,273.9582
29-04-2023,17.9167
26-04-2023,111.6666
10-06-2023,5416.6638
20-07-2023,0.0
30-05-2023,156.6251
05-11-2023,254.1667
20-05-2023,520.3334
04-07-2023,244.9999
19-07-2023,51.4583
05-08-2023,0.0
10-06-2023,87.7083
11-10-2023,174.9999
13-07-2023,147.9167
17-01-2023,224.6249
17-03-2023,25.8333
23-05-2023,208.75
12-02-2023,0.0
21-05-2023,405.4499
18-05-2023,202.8334
04-02-2023,188.7498
07-10-2023,242.0833
17-06-2023,26.25
28-10-2023,154.9999
09-08-2023,118.9582
05-09-2023,154.1666
08-04-2023,87.25
27-04-2023,1110.3752
01-07-2023,160.4167
03-05-2023,232.8751
16-09-2023,31.2499
19-05-2023,117.8749
20-05-2023,133.7499
01-06-2023,219.9583
11-08-2023,271.0833
25-07-2023,333.3333
08-02-2023,117.5
17-05-2023,313.3332
28-04-2023,13.75
16-09-2023,10.0
31-05-2023,84.5832
15-06-2023,0.0
19-03-2023,104.7082
19-04-2023,180.8333
28-04-2023,101.2084
05-11-2023,107.9165
15-04-2023,222.0001
22-04-2023,388.2498
26-03-2023,23.3334
06-04-2023,195.3749
10-03-2023,96.6334
08-04-2023,56.25
21-01-2023,18.9583
12-03-2023,91.6249
25-11-2023,111.6667
23-11-2023,198.7499
14-02-2023,65.6666
16-09-2023,264.5834
07-10-2023,165.8333
19-01-2023,190.3749
22-08-2023,165.8332
04-02-2023,100.8999
17-11-2023,92.0834
23-05-2023,315.2916
16-10-2023,260.4165
13-01-2023,274.2499
28-10-2023,109.1666
06-04-2023,126.625
25-07-2023,0.0
15-10-2023,68.3333
29-07-2023,207.7081
04-11-2023,108.7499
23-06-2023,163.5415
20-11-2023,107.9166
28-06-2023,0.0
18-01-2023,39.1666
19-03-2023,244.4583
28-10-2023,108.3333
20-05-2023,3.9583
04-11-2023,123.75
27-01-2023,151.1667
03-10-2023,170.0
17-06-2023,170.3333
24-02-2023,224.5418
19-09-2023,124.1666
14-01-2023,0.0
14-02-2023,167.7334
09-02-2023,109.8167
14-02-2023,137.3167
15-07-2023,295.9999
04-03-2023,51.625
27-10-2023,102.0833
15-02-2023,92.875
18-03-2023,99.9667
08-07-2023,180.4167
21-07-2023,85.0
17-11-2023,40.8333
25-02-2023,487.3753
05-05-2023,132.8747
10-09-2023,149.5834
31-03-2023,73.0416
11-03-2023,122.4583
21-06-2023,76.8749
08-10-2023,258.1249
17-06-2023,270.4163
21-01-2023,83.7916
23-06-2023,62.9167
26-02-2023,61.6667
01-02-2023,120.65
21-05-2023,1548.4582
25-07-2023,341.2498
08-04-2023,178.2914
25-05-2023,326.8332
16-08-2023,122.9167
06-10-2023,0.0
28-04-2023,70.0
30-06-2023,167.0833
19-07-2023,120.8332
21-05-2023,405.4499
10-08-2023,42.5
27-04-2023,100.8333
18-03-2023,127.0001
16-09-2023,251.375
21-07-2023,150.4167
14-04-2023,164.9584
02-04-2023,143.3332
14-01-2023,45.8333
12-09-2023,236.25
10-01-2023,157.1249
13-06-2023,118.3334
11-08-2023,0.0
03-08-2023,94.5833
01-08-2023,125.0
27-04-2023,1110.3752
07-07-2023,93.1249
16-06-2023,372.4166
12-05-2023,165.625
09-03-2023,124.9999
25-11-2023,94.5835
01-07-2023,411.75
16-05-2023,135.1667
02-08-2023,136.6666
07-01-2023,42.9166
07-10-2023,278.3333
14-01-2023,93.1667
17-11-2023,92.0834
11-02-2023,86.8166
24-03-2023,287.0001
09-06-2023,165.75
28-10-2023,109.1666
17-03-2023,116.6667
17-06-2023,170.3333
11-08-2023,136.25
02-02-2023,167.3334
28-01-2023,173.3333
28-10-2023,173.3334
03-05-2023,163.3334
13-01-2023,117.4999
17-09-2023,166.1666
24-06-2023,72.9167
14-07-2023,238.75
22-01-2023,95.625
15-06-2023,532.8331
08-04-2023,133.2917
30-08-2023,90.8332
25-11-2023,182.7083
16-06-2023,287.4582
12-05-2023,258.2499
11-07-2023,115.8332
19-05-2023,169.9165
04-01-2023,177.9584
16-09-2023,251.375
21-10-2023,1851.4575
01-07-2023,78.3332
01-03-2023,237.0416
25-07-2023,159.9999
11-03-2023,178.2917
01-02-2023,291.5497
20-06-2023,80.4167
27-07-2023,81.6667
22-07-2023,98.7499
04-11-2023,187.0833
11-07-2023,76.3333
06-01-2023,73.9999
10-01-2023,87.7082
09-06-2023,31.6667
14-01-2023,119.1666
29-07-2023,93.5417
27-10-2023,119.1665
24-06-2023,197.4998
05-09-2023,170.0001
30-03-2023,161.2499
10-10-2023,127.0833
31-05-2023,122.4584
08-09-2023,373.9579
18-05-2023,394.9581
04-11-2023,121.6665
18-02-2023,183.2918
21-04-2023,153.7499
13-10-2023,0.0
21-01-2023,187.9167
21-04-2023,202.4584
20-05-2023,9.5833
04-01-2023,129.7916
09-06-2023,116.6249
03-05-2023,30.7916
04-11-2023,218.3332
04-05-2023,117.875
20-01-2023,236.2334
24-05-2023,82.4999
19-05-2023,24.1666
16-08-2023,10.0
20-01-2023,119.1666
03-08-2023,52.0834
01-04-2023,230.7915
15-03-2023,61.6668
08-07-2023,264.5833
14-02-2023,164.7333
01-11-2023,318.3332
03-06-2023,56.25
18-05-2023,80.0002
15-09-2023,1086.5582
14-05-2023,140.4166
16-06-2023,169.9997
25-03-2023,6.6666
25-10-2023,213.9584
22-04-2023,26.25
31-05-2023,329.5414
04-03-2023,172.875
06-01-2023,332.9584
23-07-2023,0.0
13-08-2023,74.5834
22-04-2023,516.6254
04-03-2023,172.4583
09-08-2023,190.0
16-09-2023,136.2499
19-11-2023,66.6667
05-08-2023,154.5833
07-05-2023,239.9999
02-07-2023,165.4164
17-06-2023,270.4163
10-06-2023,5416.6638
16-06-2023,169.9997
14-07-2023,195.4166
28-10-2023,332.5
24-03-2023,169.9584
20-09-2023,171.4583
10-06-2023,5416.6638
05-08-2023,185.0001
01-08-2023,544.8748
29-04-2023,260.375
26-07-2023,281.4999
18-08-2023,200.8332
10-06-2023,5416.6638
11-08-2023,134.7919
08-06-2023,148.2916
12-07-2023,72.0833
18-11-2023,121.6666
10-06-2023,5416.6638
14-07-2023,85.6248
10-06-2023,5416.6638
15-10-2023,376.4584
28-05-2023,200.4165
23-08-2023,195.4167
08-01-2023,0.0
06-05-2023,181.25
06-09-2023,45.0001
17-06-2023,83.6666
09-02-2023,540.2333
28-04-2023,91.2499
26-09-2023,100.4167
24-11-2023,61.8749
26-09-2023,322.5001
18-05-2023,175.375
28-06-2023,0.0
28-07-2023,71.6667
17-03-2023,42.4583
12-04-2023,618.8752
21-10-2023,272.0832
12-08-2023,110.8333
17-03-2023,104.9334
22-11-2023,188.3333
29-04-2023,212.9166
07-04-2023,120.0
01-11-2023,291.2498
26-10-2023,224.1667
17-02-2023,238.7499
24-08-2023,69.7916
08-10-2023,254.8335
27-10-2023,45.8333
23-05-2023,141.6251
20-04-2023,207.0415
30-05-2023,106.2082
24-05-2023,315.3334
05-11-2023,158.75
16-05-2023,223.7499
30-09-2023,165.4167
10-05-2023,233.6668
13-01-2023,112.0834
02-08-2023,0.0
02-06-2023,445.3749
14-06-2023,100.375
05-04-2023,119.4666
17-09-2023,180.8331
01-08-2023,219.1666
27-05-2023,143.7082
24-06-2023,197.4998
15-02-2023,92.875
24-08-2023,279.375
17-01-2023,522.9166
29-04-2023,111.625
20-07-2023,0.0
14-02-2023,95.2334
30-06-2023,203.3333
16-05-2023,97.8749
20-01-2023,169.8167
02-06-2023,158.2083
22-09-2023,121.6666
12-01-2023,96.9166
06-07-2023,70.8333
23-08-2023,149.1666
30-09-2023,152.9166
21-04-2023,319.1249
21-05-2023,106.0
12-05-2023,301.2083
04-05-2023,108.9166
18-02-2023,95.1667
13-09-2023,124.1667
25-03-2023,225.7916
17-01-2023,59.5833
26-05-2023,367.4166
26-07-2023,281.4999
04-02-2023,216.8168
16-06-2023,209.5417
18-02-2023,211.25
05-07-2023,61.125
18-11-2023,48.75
17-05-2023,137.4582
21-04-2023,227.0418
15-03-2023,60.8333
03-03-2023,53.2917
10-01-2023,77.3332
12-08-2023,210.625
09-07-2023,67.9166
15-04-2023,0.0
06-01-2023,225.6667
14-06-2023,117.0832
14-01-2023,192.2916
28-05-2023,33.3332
18-06-2023,260.3334
12-07-2023,111.5833
22-03-2023,441.9998
19-08-2023,101.2499
22-04-2023,70.2083
03-06-2023,75.7916
26-11-2023,81.4583
28-02-2023,197.0417
19-08-2023,127.2499
04-05-2023,0.0
01-06-2023,83.7084
28-10-2023,65.4166
10-03-2023,165.4167
15-09-2023,169.1667
04-10-2023,90.0
09-07-2023,237.2916
25-03-2023,146.625
11-11-2023,130.8333
15-09-2023,131.2499
16-06-2023,209.5417
28-02-2023,266.2084
31-03-2023,150.7915
06-04-2023,264.1668
17-03-2023,84.0
07-10-2023,442.2917
08-11-2023,92.0833
14-10-2023,9.5833
01-08-2023,544.8748
26-04-2023,244.125
14-01-2023,388.4168
13-11-2023,290.8332
24-08-2023,445.4166
21-02-2023,0.0
14-06-2023,100.375
29-07-2023,198.5416
21-01-2023,49.1917
21-01-2023,84.7332
02-07-2023,165.4164
20-04-2023,144.5833
13-09-2023,18.75
17-08-2023,62.0832
13-08-2023,127.4999
09-02-2023,189.65
29-04-2023,163.7084
21-09-2023,313.3331
29-07-2023,124.9999
05-07-2023,76.25
14-05-2023,17.7083
26-01-2023,166.7334
31-05-2023,42.0833
18-10-2023,263.3334
14-04-2023,250.3748
03-05-2023,127.8749
24-01-2023,112.3166
14-02-2023,138.1668
01-07-2023,562.9168
24-06-2023,145.8334
20-07-2023,72.0833
24-02-2023,82.9832
24-06-2023,0.0
01-07-2023,63.125
01-10-2023,132.0832
10-06-2023,207.8748
30-06-2023,152.5
18-05-2023,394.9581
16-08-2023,144.5834
24-01-2023,112.3166
01-04-2023,703.6663
30-06-2023,170.4167
11-02-2023,104.3166
03-09-2023,227.0834
19-08-2023,26.25
05-05-2023,234.1665
21-03-2023,143.3335
14-01-2023,315.8748
10-11-2023,179.9999
12-01-2023,239.4165
26-05-2023,189.9999
07-10-2023,23.3333
10-11-2023,135.2082
04-03-2023,115.7917
22-09-2023,112.9166
06-09-2023,274.9998
15-03-2023,42.5
11-01-2023,224.833
10-09-2023,200.8333
03-06-2023,166.6669
07-07-2023,61.0416
22-04-2023,388.2498
25-05-2023,188.7083
18-11-2023,37.4999
23-09-2023,960.3332
15-07-2023,131.2499
25-02-2023,148.2917
18-07-2023,32.9166
19-03-2023,0.0
16-02-2023,237.0419
21-01-2023,89.9167
19-07-2023,220.2083
14-07-2023,76.875
11-05-2023,65.4167
24-08-2023,923.5495
16-08-2023,102.4999
21-02-2023,215.0
11-03-2023,134.3001
23-09-2023,59.5832
04-03-2023,164.1666
30-08-2023,113.7499
11-03-2023,88.2917
11-02-2023,63.75
24-06-2023,34.5833
27-05-2023,94.7499
08-03-2023,187.8749
03-05-2023,172.4582
18-03-2023,136.0
29-07-2023,0.0
28-01-2023,90.6666
23-09-2023,77.3332
24-11-2023,114.1665
16-06-2023,187.4999
25-02-2023,141.6665
11-02-2023,331.8999
27-09-2023,258.3332
10-08-2023,381.25
03-11-2023,201.6667
09-06-2023,146.2084
06-10-2023,127.9167
01-04-2023,703.6663
09-08-2023,118.9582
04-11-2023,344.9998
15-07-2023,131.2499
23-07-2023,105.8333
09-09-2023,802.0831
27-09-2023,121.6666
17-06-2023,197.0833
31-03-2023,281.6251
19-01-2023,144.65
29-04-2023,10.0
21-01-2023,0.0
02-03-2023,282.0416
21-09-2023,336.2502
03-03-2023,180.375
17-05-2023,182.0833
11-11-2023,146.25
10-02-2023,336.0833
11-06-2023,295.0
13-06-2023,86.2083
09-08-2023,0.0
01-07-2023,74.7916
18-07-2023,474.3749
29-09-2023,68.75
21-01-2023,87.3332
05-09-2023,148.3333
22-03-2023,118.75
20-06-2023,80.4167
25-03-2023,146.625
19-01-2023,236.0668
15-10-2023,244.1667
14-01-2023,116.75
24-06-2023,244.9998
14-02-2023,0.0
19-01-2023,236.0668
08-06-2023,14.1667
27-01-2023,112.65
30-08-2023,115.4166
07-09-2023,141.2499
17-08-2023,210.4167
24-02-2023,193.75
24-10-2023,98.75
18-11-2023,232.0833
14-10-2023,137.0834
01-04-2023,120.3751
12-10-2023,162.9167
13-07-2023,34.1667
03-08-2023,0.0
28-07-2023,147.0832
26-10-2023,115.8334
17-11-2023,126.6663
02-11-2023,325.4166
13-11-2023,290.8332
09-03-2023,147.4583
20-07-2023,0.0
28-02-2023,99.5833
22-03-2023,0.0
24-03-2023,125.8334
25-02-2023,96.625
01-06-2023,183.2916
07-07-2023,25.4167
20-04-2023,10.0
29-04-2023,22.5
01-04-2023,230.7915
30-08-2023,35.0
04-06-2023,130.7917
28-10-2023,182.9166
04-03-2023,0.0
11-04-2023,100.8333
15-07-2023,97.9165
30-06-2023,152.5
05-07-2023,169.9999
11-08-2023,17.5
04-03-2023,0.0
10-03-2023,190.7916
08-02-2023,95.4166
28-06-2023,143.125
23-07-2023,191.6669
23-11-2023,177.4997
07-04-2023,435.8332
21-04-2023,83.2083
11-05-2023,167.5
26-10-2023,224.1667
06-01-2023,162.9167
01-09-2023,114.7916
25-02-2023,119.9581
26-05-2023,211.6667
16-02-2023,352.8749
17-03-2023,126.2084
18-05-2023,124.9999
24-02-2023,223.2916
05-07-2023,123.1249
24-08-2023,120.0
10-06-2023,5416.6638
11-02-2023,141.5833
24-06-2023,361.2499
08-09-2023,216.6667
17-02-2023,215.7918
22-02-2023,90.6666
18-06-2023,251.2085
31-08-2023,459.7916
05-11-2023,107.9165
08-04-2023,178.2914
18-01-2023,415.875
08-08-2023,284.1664
02-07-2023,137.0832
07-01-2023,133.7916
11-02-2023,185.4834
10-08-2023,64.5833
23-09-2023,73.3334
29-09-2023,169.5833
04-08-2023,253.5417
07-07-2023,158.5416
25-05-2023,326.8332
19-02-2023,112.1666
26-01-2023,183.9832
04-03-2023,168.3333
12-08-2023,0.0
03-05-2023,206.2498
12-08-2023,201.25
26-10-2023,0.0
20-04-2023,144.5833
11-07-2023,144.5833
16-06-2023,0.0
05-09-2023,139.1667
30-03-2023,439.9585
23-09-2023,960.3332
18-03-2023,269.5834
02-05-2023,301.25
01-07-2023,202.0831
09-06-2023,152.2498
25-02-2023,77.875
27-07-2023,81.6667
03-02-2023,1346.9168
09-06-2023,236.9999
01-10-2023,97.5
20-06-2023,216.6666
28-02-2023,99.5833
27-01-2023,257.1498
12-01-2023,87.1249
18-06-2023,270.5832
13-06-2023,179.5833
12-01-2023,89.9164
24-02-2023,164.125
05-07-2023,0.0
17-06-2023,31.2499
17-08-2023,542.9166
19-08-2023,145.0
23-04-2023,222.7501
16-06-2023,372.4166
11-07-2023,263.75
30-09-2023,88.3332
16-09-2023,239.9999
27-01-2023,208.5665
05-07-2023,500.8334
17-08-2023,0.0
18-01-2023,216.5415
19-05-2023,0.0
09-06-2023,146.2084
23-05-2023,141.6251
29-07-2023,154.1666
30-06-2023,90.8334
15-10-2023,71.2499
01-07-2023,17.5
24-09-2023,195.2499
24-06-2023,361.2499
27-05-2023,65.6249
13-06-2023,97.0832
23-02-2023,200.9333
25-05-2023,116.9582
15-08-2023,83.3334
10-06-2023,5416.6638
20-04-2023,212.4998
29-03-2023,83.7083
